230,0.32167832167832167,0.0028913043478260873,0.7931034482758621,0.11674176136363634,0.98,1
11688,3.2933220625528317,0.001234647121454103,0.6857142857142857,0.08636118125701457,0.5138888888888888,1
573,0.6541095890410958,0.0010558464223385689,0.6017699115044248,0.08730583964646463,1.34,1
116,1.0265486725663717,0.006163793103448276,0.8526315789473684,0.1520580206830207,1.2,1
1012,4.362068965517241,5.4620930740659825e-05,0.6422018348623854,0.08552035973518386,0.5276381909547738,1
539,0.9607843137254902,0.00012059369202226346,0.580952380952381,0.04658855820105821,0.57,1
123,1.0081967213114753,0.004552845528455285,0.7058823529411765,0.1030723741536242,1.19,1
112,1.0769230769230769,0.0021645021645021645,0.5752212389380531,0.02451219749199548,0.9242424242424242,1
21,0.2727272727272727,0.009761904761904762,0.7007874015748031,0.11188272907647909,1.145,1
100,0.2949852507374631,0.00045,0.8775510204081632,0.08085963203463203,0.3,1
384,0.25081645983017636,0.00014541032148900169,0.7789473684210526,0.10350028567033641,0.8984771573604061,1
94,5.222222222222222,0.00015957446808510637,0.8557692307692307,0.09244790764790771,0.05,1
54622,492.0900900900901,0.009707757732363202,0.4230769230769231,0.01597883597883598,0.34285714285714286,1
153,0.4191780821917808,0.002901160464185674,0.7272727272727273,0.08825579961421803,1.219387755102041,1
96,0.6357615894039735,0.0058103015075376884,0.71875,0.10380195077117187,0.7738693467336684,1
1566,1.9648682559598494,0.0024808429118773944,0.6428571428571429,0.049910263347763356,0.845,1
960,1.3852813852813852,0.0023385416666666667,0.664179104477612,0.06481589556277051,0.765,1
4135,15.842911877394636,0.00034703748488512697,0.6923076923076923,0.06629888167388164,0.485,1
75424,12.992937123169682,0.06475975816716165,0.6,0.0804263347763348,0.12,1
260,1.2871287128712872,0.0020384615384615385,0.5603448275862069,0.037467764110889104,0.545,1
84,0.18834080717488788,0.004226190476190476,0.6875,0.10553624639249637,1.165,1
345,0.35240040858018384,0.0,0.5928571428571429,0.06622438491157083,1.0954773869346734,1
152,0.9156626506024096,0.016695318698756945,0.6223776223776224,0.06346257199900418,1.2914572864321607,1
38880,1.9074719128685669,1.02880658436214e-06,0.7472527472527473,0.09303586760461759,1.165,1
